,Previous Close,Open,Bid,Ask,Day's Range,52 Week Range,Volume,Avg. Volume,Market Cap,Beta (5Y Monthly),PE Ratio (TTM),EPS (TTM),Earnings Date,Forward Dividend & Yield,Ex-Dividend Date,1y Target Est,ticker,url,error
0,128.15,128.84,133.26 x 1400,133.66 x 1200,127.92 - 133.75,112.47 - 179.57,"2,827,762","1,913,933",40.168B,1.04,33.93,3.941,2022-05-23 to 2022-05-27,0.84 (0.63%),"Apr 04, 2022",,A,http://finance.yahoo.com/quote/A?p=A,
1,16.96,17.16,17.47 x 1300,17.49 x 28000,16.99 - 17.73,14.91 - 26.09,"43,874,112","40,580,801",11.334B,1.64,N/A,-3.095,2022-04-20 to 2022-04-25,N/A (N/A),"Feb 04, 2020",18.33,AAL,http://finance.yahoo.com/quote/AAL?p=AAL,
2,200.81,201.90,170.00 x 800,205.82 x 1100,200.01 - 206.17,161.19 - 244.55,"681,449","766,933",12.56B,1.25,21.53,9.55,2022-02-14,6.00 (2.92%),"Mar 17, 2022",257.59,AAP,http://finance.yahoo.com/quote/AAP?p=AAP,
3,162.74,163.84,164.40 x 1000,164.45 x 1400,160.87 - 165.04,116.21 - 182.94,"90,795,431","102,408,446",2.69T,1.19,27.41,6.015,2022-04-26 to 2022-05-02,0.88 (0.53%),"Feb 04, 2022",192.96,AAPL,http://finance.yahoo.com/quote/AAPL?p=AAPL,
4,145.27,146.13,149.32 x 800,149.30 x 800,146.05 - 150.36,102.05 - 150.36,"8,178,666","7,830,485",264.499B,0.80,23.18,6.45,2022-04-28 to 2022-05-02,5.64 (3.77%),"Apr 13, 2022",149.75,ABBV,http://finance.yahoo.com/quote/ABBV?p=ABBV,
5,137.86,139.23,122.87 x 1100,143.61 x 1100,139.23 - 142.35,101.84 - 144.22,"1,046,394","1,111,472",29.681B,0.48,18.40,7.712,2022-05-03 to 2022-05-09,1.84 (1.30%),"Feb 11, 2022",153.92,ABC,http://finance.yahoo.com/quote/ABC?p=ABC,
6,306.92,309.46,311.97 x 1200,312.21 x 800,302.83 - 312.42,261.27 - 379.30,"214,853","395,927",14.215B,1.36,107.36,2.909,2022-04-27 to 2022-05-02,N/A (N/A),N/A,365.0,ABMD,http://finance.yahoo.com/quote/ABMD?p=ABMD,
7,118.72,118.72,122.53 x 900,123.09 x 800,118.50 - 122.93,105.36 - 142.60,"5,608,592","6,306,240",215.868B,0.74,31.07,3.94,2022-04-18 to 2022-04-22,1.88 (1.54%),"Apr 13, 2022",143.72,ABT,http://finance.yahoo.com/quote/ABT?p=ABT,
8,316.17,317.33,320.90 x 900,323.59 x 800,316.39 - 323.17,244.44 - 417.37,"2,472,968","2,733,185",203.827B,1.21,33.55,9.613,2022-03-17,3.88 (1.20%),"Jan 12, 2022",,ACN,http://finance.yahoo.com/quote/ACN?p=ACN,
9,463.82,465.39,465.00 x 900,466.50 x 900,456.02 - 468.46,416.81 - 699.54,"2,869,739","3,914,727",219.897B,1.01,46.46,10.02,2022-03-22,N/A (N/A),"Mar 24, 2005",653.93,ADBE,http://finance.yahoo.com/quote/ADBE?p=ADBE,
10,159.79,159.88,161.46 x 1200,163.00 x 1100,157.67 - 162.18,142.25 - 191.95,"2,741,570","3,912,422",84.84B,1.11,55.73,2.909,2022-05-17 to 2022-05-23,3.04 (1.88%),"Feb 24, 2022",205.83,ADI,http://finance.yahoo.com/quote/ADI?p=ADI,
11,75.85,76.47,78.70 x 2200,78.91 x 800,76.39 - 79.06,54.94 - 79.06,"3,476,530","2,786,435",44.355B,0.81,16.47,4.79,2022-04-25 to 2022-04-29,1.60 (2.03%),"Feb 07, 2022",73.23,ADM,http://finance.yahoo.com/quote/ADM?p=ADM,
12,200.22,201.03,203.53 x 800,205.59 x 800,199.91 - 204.54,169.93 - 248.96,"1,336,364","1,888,751",85.84B,0.83,31.63,6.46,2022-04-26 to 2022-05-02,4.16 (2.04%),"Mar 10, 2022",216.82,ADP,http://finance.yahoo.com/quote/ADP?p=ADP,
13,218.18,218.18,217.66 x 1100,220.97 x 900,212.73 - 226.57,199.63 - 344.39,"2,886,056","1,822,908",48.31B,N/A,98.04,2.24,2022-05-25 to 2022-05-30,N/A (N/A),"Mar 22, 2005",312.52,ADSK,http://finance.yahoo.com/quote/ADSK?p=ADSK,
14,83.25,84.10,85.66 x 800,90.00 x 800,83.99 - 86.06,70.43 - 90.77,"1,296,828","1,303,448",22.172B,0.35,22.40,3.84,2022-05-09 to 2022-05-13,2.36 (2.74%),"Mar 08, 2022",92.01,AEE,http://finance.yahoo.com/quote/AEE?p=AEE,
15,86.56,87.19,87.71 x 900,89.89 x 900,86.90 - 89.57,74.96 - 91.66,"3,717,689","3,125,598",45.107B,0.35,18.04,4.96,2022-04-20 to 2022-04-25,3.12 (3.49%),"Feb 09, 2022",99.2,AEP,http://finance.yahoo.com/quote/AEP?p=AEP,
16,20.92,21.12,21.07 x 900,21.08 x 1000,20.35 - 21.26,19.76 - 28.86,"5,503,467","5,505,014",14.076B,0.86,N/A,-0.61,2022-05-04 to 2022-05-09,0.63 (2.99%),"Jan 31, 2022",29.35,AES,http://finance.yahoo.com/quote/AES?p=AES,
17,59.62,60.19,61.73 x 1000,61.88 x 800,59.77 - 62.13,47.70 - 66.97,"3,675,633","3,454,420",40.259B,0.93,9.69,6.39,2022-04-27,1.60 (2.58%),"Feb 15, 2022",62.92,AFL,http://finance.yahoo.com/quote/AFL?p=AFL,
18,60.38,60.79,62.94 x 1100,63.39 x 1000,60.63 - 63.17,44.54 - 63.54,"8,566,027","5,198,524",51.46B,1.33,5.84,10.82,2022-05-04 to 2022-05-09,1.28 (2.03%),"Mar 16, 2022",67.54,AIG,http://finance.yahoo.com/quote/AIG?p=AIG,
19,162.82,163.88,142.61 x 800,208.00 x 1000,163.88 - 168.49,124.43 - 172.22,"553,608","524,143",9.29B,0.63,7.38,22.826,2022-05-02 to 2022-05-06,2.72 (1.62%),"Feb 25, 2022",196.5,AIZ,http://finance.yahoo.com/quote/AIZ?p=AIZ,
20,154.42,154.87,125.00 x 800,159.25 x 800,154.61 - 159.60,119.92 - 171.21,"1,177,955","999,459",33.221B,0.71,36.45,4.37,2022-04-27 to 2022-05-02,2.04 (1.32%),"Mar 03, 2022",181.33,AJG,http://finance.yahoo.com/quote/AJG?p=AJG,
21,103.94,103.65,95.55 x 900,105.75 x 800,102.30 - 105.40,92.64 - 120.68,"1,484,476","1,470,975",16.958B,0.54,26.80,3.93,2022-05-02 to 2022-05-06,N/A (N/A),N/A,135.13,AKAM,http://finance.yahoo.com/quote/AKAM?p=AKAM,
22,184.20,184.40,191.90 x 800,191.69 x 1000,180.18 - 192.00,133.82 - 291.48,"1,118,325","1,177,754",22.465B,1.53,181.08,1.06,2022-05-03 to 2022-05-09,1.58 (0.82%),"Dec 16, 2021",245.9,ALB,http://finance.yahoo.com/quote/ALB?p=ALB,
23,509.15,506.21,511.69 x 800,513.00 x 900,497.22 - 512.88,432.09 - 737.45,"460,431","804,848",40.417B,1.67,52.90,9.69,2022-04-27,N/A (N/A),N/A,650.67,ALGN,http://finance.yahoo.com/quote/ALGN?p=ALGN,
24,56.20,56.75,57.48 x 800,58.49 x 1100,56.34 - 58.15,46.26 - 74.25,"1,999,601","1,999,154",7.249B,1.55,15.27,3.77,2022-04-20 to 2022-04-25,N/A (N/A),"Feb 14, 2020",72.92,ALK,http://finance.yahoo.com/quote/ALK?p=ALK,
25,119.97,120.90,123.78 x 900,124.10 x 900,120.71 - 124.29,106.11 - 140.00,"1,756,860","2,501,901",34.562B,0.82,25.00,4.967,2022-05-04,3.40 (2.74%),"Feb 25, 2022",131.92,ALL,http://finance.yahoo.com/quote/ALL?p=ALL,
26,111.70,111.78,114.12 x 800,115.15 x 1100,111.32 - 115.35,106.83 - 148.70,"742,084","714,451",10.155B,1.15,21.55,5.34,2022-04-20 to 2022-04-25,1.64 (1.42%),"Mar 15, 2022",143.85,ALLE,http://finance.yahoo.com/quote/ALLE?p=ALLE,
27,133.42,133.36,135.51 x 1400,135.79 x 1000,131.74 - 136.14,105.50 - 167.06,"7,784,465","8,515,054",120.518B,1.41,18.91,7.179,2022-05-19,0.96 (0.71%),"Feb 22, 2022",173.12,AMAT,http://finance.yahoo.com/quote/AMAT?p=AMAT,
28,11.48,11.49,11.76 x 1300,11.77 x 3200,11.45 - 11.84,10.33 - 12.92,"9,581,011","7,816,780",17.862B,0.41,19.12,0.617,2022-05-02 to 2022-05-06,0.48 (4.07%),"Feb 22, 2022",12.56,AMCR,http://finance.yahoo.com/quote/AMCR?p=AMCR,
29,116.61,117.16,120.71 x 3000,120.75 x 1300,116.04 - 121.20,72.50 - 164.46,"127,629,302","82,502,353",197.008B,1.95,47.11,2.57,2022-04-25 to 2022-04-29,N/A (N/A),"Apr 27, 1995",153.59,AMD,http://finance.yahoo.com/quote/AMD?p=AMD,
30,127.61,127.42,129.78 x 1000,130.45 x 800,127.14 - 130.22,118.41 - 148.07,"788,992","967,424",30.091B,1.31,30.56,4.25,2022-05-02 to 2022-05-06,0.88 (0.69%),"Mar 09, 2022",165.33,AME,http://finance.yahoo.com/quote/AME?p=AME,
31,219.27,222.49,226.28 x 1100,228.17 x 1000,221.96 - 228.14,198.64 - 261.00,"3,557,107","3,103,117",126.462B,0.62,22.08,10.28,2022-04-25 to 2022-04-29,7.76 (3.42%),"Feb 14, 2022",247.28,AMGN,http://finance.yahoo.com/quote/AMGN?p=AMGN,
32,289.36,291.10,301.00 x 800,303.34 x 900,290.95 - 303.47,213.38 - 332.37,"592,039","683,911",33.577B,N/A,13.16,18.396,2022-04-25 to 2022-04-29,4.52 (1.49%),"Feb 10, 2022",339.33,AMP,http://finance.yahoo.com/quote/AMP?p=AMP,
33,231.75,231.70,232.80 x 1800,235.00 x 900,226.79 - 234.45,197.50 - 303.72,"2,309,511","1,956,062",106.412B,0.34,42.43,5.507,2022-04-27 to 2022-05-02,5.56 (1.97%),"Dec 23, 2021",304.4,AMT,http://finance.yahoo.com/quote/AMT?p=AMT,
34,"3,027.16","3,011.00","3,072.50 x 1100","3,075.99 x 800","2,984.27 - 3,079.80","2,707.04 - 3,773.08","3,119,768","3,700,695",1.56T,1.13,60.19,51.099,2022-04-27 to 2022-05-02,N/A (N/A),N/A,4104.88,AMZN,http://finance.yahoo.com/quote/AMZN?p=AMZN,
35,120.86,120.86,122.00 x 900,124.50 x 1400,119.52 - 123.93,65.52 - 148.57,"2,069,670","2,249,962",37.952B,1.17,50.14,2.463,2022-05-02 to 2022-05-06,N/A (N/A),N/A,129.49,ANET,http://finance.yahoo.com/quote/ANET?p=ANET,
36,316.49,311.23,305.00 x 1300,323.50 x 1400,311.23 - 325.14,278.22 - 413.89,"1,100,132","496,083",28.303B,1.24,61.00,5.318,2022-02-22 to 2022-02-28,N/A (N/A),N/A,416.69,ANSS,http://finance.yahoo.com/quote/ANSS?p=ANSS,
37,441.81,443.96,444.43 x 1000,461.73 x 1300,443.57 - 455.16,306.36 - 472.01,"1,066,733","1,116,209",110.117B,1.05,20.41,22.228,2022-04-19 to 2022-04-25,4.52 (0.99%),"Dec 02, 2021",479.21,ANTM,http://finance.yahoo.com/quote/ANTM?p=ANTM,
38,288.13,288.30,291.93 x 1100,292.49 x 800,286.97 - 293.01,221.82 - 326.25,"1,180,165","1,292,051",64.546B,0.89,73.00,4.013,2022-04-28 to 2022-05-02,2.04 (0.70%),"Oct 29, 2021",316.08,AON,http://finance.yahoo.com/quote/AON?p=AON,
39,67.77,67.92,68.72 x 1000,69.27 x 800,67.21 - 69.42,59.80 - 86.74,"1,224,841","1,106,695",11.044B,1.13,24.01,2.89,2022-04-27 to 2022-05-02,1.12 (1.32%),"Oct 28, 2021",82.33,AOS,http://finance.yahoo.com/quote/AOS?p=AOS,
40,32.31,32.14,33.55 x 900,33.69 x 2200,32.15 - 33.73,15.55 - 36.46,"9,284,098","9,484,446",N/A,4.45,N/A,,2022-02-22 to 2022-02-28,0.50 (1.55%),"Apr 21, 2022",,APA,http://finance.yahoo.com/quote/APA?p=APA,
41,235.13,236.42,240.30 x 1100,241.25 x 1000,236.24 - 241.39,228.44 - 316.39,"1,217,515","1,163,448",53.288B,0.80,25.47,9.436,2022-02-02 to 2022-02-07,6.00 (2.00%),"Dec 31, 2021",328.55,APD,http://finance.yahoo.com/quote/APD?p=APD,
42,75.11,75.21,72.50 x 1000,80.82 x 1000,74.85 - 76.94,58.58 - 88.45,"1,957,721","2,462,154",45.958B,1.26,32.29,2.38,2022-04-26 to 2022-05-02,0.80 (0.99%),"Dec 20, 2021",86.21,APH,http://finance.yahoo.com/quote/APH?p=APH,
43,134.22,135.14,135.85 x 1000,136.61 x 1400,132.94 - 136.83,125.56 - 180.81,"1,421,761","1,728,088",36.79B,2.10,46.24,2.941,2022-02-01 to 2022-02-07,N/A (N/A),"Feb 04, 2020",182.83,APTV,http://finance.yahoo.com/quote/APTV?p=APTV,
44,190.09,191.09,168.00 x 800,205.00 x 800,189.62 - 193.90,154.37 - 224.95,"858,586","995,869",30.013B,0.84,29.73,6.514,2022-04-25 to 2022-04-29,4.60 (2.34%),"Dec 30, 2021",229.64,ARE,http://finance.yahoo.com/quote/ARE?p=ARE,
45,104.75,105.76,96.82 x 1100,109.50 x 900,105.68 - 109.34,85.59 - 109.34,"1,288,496","1,259,737",14.477B,0.50,21.31,5.12,2022-01-31 to 2022-02-04,2.72 (2.57%),"Nov 26, 2021",110.22,ATO,http://finance.yahoo.com/quote/ATO?p=ATO,
46,81.01,81.15,81.30 x 1200,81.48 x 1100,80.63 - 81.54,56.40 - 99.46,"5,700,501","13,637,188",63.433B,0.67,24.16,3.371,2022-05-02 to 2022-05-06,0.47 (0.70%),"Apr 14, 2021",92.47,ATVI,http://finance.yahoo.com/quote/ATVI?p=ATVI,
47,236.37,237.81,221.62 x 800,243.81 x 800,236.52 - 244.21,174.85 - 257.52,"638,344","750,696",34.104B,0.95,33.73,7.235,2022-04-26 to 2022-05-02,6.36 (2.49%),"Dec 30, 2021",254.83,AVB,http://finance.yahoo.com/quote/AVB?p=AVB,
48,580.00,579.83,586.11 x 900,587.99 x 1000,574.00 - 589.31,419.14 - 677.76,"2,238,003","2,738,241",240.857B,1.03,39.20,15.0,2022-03-02 to 2022-03-07,16.40 (2.86%),"Dec 21, 2021",669.77,AVGO,http://finance.yahoo.com/quote/AVGO?p=AVGO,
49,174.28,174.84,170.20 x 800,180.02 x 900,174.84 - 180.36,168.31 - 229.24,"495,467","510,406",14.93B,1.01,20.24,8.907,2022-04-26 to 2022-05-02,2.72 (1.36%),"Nov 30, 2021",241.82,AVY,http://finance.yahoo.com/quote/AVY?p=AVY,
50,148.60,149.50,152.43 x 800,152.22 x 1100,148.92 - 152.77,131.01 - 189.65,"1,093,532","963,082",27.719B,N/A,36.37,4.198,2022-05-02 to 2022-05-06,2.41 (1.65%),"Feb 07, 2022",175.71,AWK,http://finance.yahoo.com/quote/AWK?p=AWK,
51,188.35,189.66,192.11 x 1100,193.80 x 800,189.46 - 194.25,135.13 - 199.55,"5,277,067","4,269,748",150.039B,1.24,20.24,9.573,2022-04-21 to 2022-04-25,1.72 (1.04%),"Jan 06, 2022",191.83,AXP,http://finance.yahoo.com/quote/AXP?p=AXP,
52,"1,794.77","1,811.98","1,500.00 x 1000","2,000.00 x 1000","1,795.52 - 1,869.93","1,145.16 - 2,110.00","181,239","172,203",38.476B,0.89,18.18,102.569,2022-02-28 to 2022-03-04,N/A (N/A),N/A,2170.29,AZO,http://finance.yahoo.com/quote/AZO?p=AZO,
53,198.43,201.09,201.50 x 1000,201.85 x 1400,199.10 - 204.07,183.77 - 278.57,"8,567,007","9,903,841",118.41B,1.47,N/A,-14.511,2022-04-26 to 2022-05-02,N/A (N/A),"Feb 13, 2020",,BA,http://finance.yahoo.com/quote/BA?p=BA,
54,43.60,43.81,44.98 x 1400,45.08 x 3000,43.63 - 45.35,35.24 - 50.11,"66,368,753","52,986,183",368.447B,1.43,13.48,3.34,2022-04-13 to 2022-04-18,0.84 (1.93%),"Mar 03, 2022",50.07,BAC,http://finance.yahoo.com/quote/BAC?p=BAC,
55,84.65,84.76,85.96 x 800,86.74 x 800,84.47 - 86.96,73.12 - 89.70,"3,100,301","2,791,432",43.19B,0.64,36.30,2.376,2022-04-27 to 2022-05-02,1.12 (1.30%),"Dec 02, 2021",95.86,BAX,http://finance.yahoo.com/quote/BAX?p=BAX,
56,53.14,52.61,54.39 x 800,54.57 x 1100,52.37 - 54.67,42.55 - 82.00,"4,970,834","3,793,391",14.033B,1.76,11.15,5.741,2022-02-23,0.80 (1.51%),"Feb 17, 2022",,BBWI,http://finance.yahoo.com/quote/BBWI?p=BBWI,
57,91.58,92.62,95.61 x 800,96.10 x 900,91.44 - 96.04,85.58 - 141.97,"2,851,449","3,090,053",23.053B,1.59,9.27,10.343,2022-02-23 to 2022-02-28,2.80 (2.66%),"Dec 13, 2021",129.85,BBY,http://finance.yahoo.com/quote/BBY?p=BBY,
58,266.29,267.67,250.00 x 800,273.30 x 800,266.54 - 273.24,235.13 - 280.62,"1,296,508","1,450,829",77.737B,0.72,39.81,6.85,2022-02-02 to 2022-02-07,3.48 (1.32%),"Dec 09, 2021",269.08,BDX,http://finance.yahoo.com/quote/BDX?p=BDX,
59,28.96,29.09,30.18 x 1000,30.94 x 800,29.08 - 30.22,24.91 - 38.27,"2,893,029","2,860,101",15.159B,1.20,8.46,3.57,2022-05-02 to 2022-05-06,1.16 (3.61%),"Dec 30, 2021",36.7,BEN,http://finance.yahoo.com/quote/BEN?p=BEN,
60,64.58,65.12,66.55 x 900,66.48 x 900,64.94 - 66.58,63.05 - 81.57,"1,198,152","1,121,770",31.071B,0.81,41.54,1.6,,0.75 (1.10%),"Dec 08, 2021",72.55,BF-B,http://finance.yahoo.com/quote/BF-B?p=BF-B,
61,203.12,204.49,206.73 x 1000,210.50 x 900,203.88 - 209.88,200.36 - 468.55,"1,031,198","1,647,648",30.463B,0.44,20.30,10.217,2022-04-20 to 2022-04-25,N/A (N/A),N/A,317.17,BIIB,http://finance.yahoo.com/quote/BIIB?p=BIIB,
62,598.43,606.29,643.89 x 1000,641.87 x 1000,605.25 - 651.83,547.22 - 832.70,"627,327","197,509",19.178B,0.87,2.91,220.476,2022-04-27 to 2022-05-02,N/A (N/A),N/A,918.75,BIO,http://finance.yahoo.com/quote/BIO?p=BIO,
63,52.50,52.97,54.37 x 2200,54.63 x 1400,52.81 - 54.48,42.69 - 64.63,"6,255,908","4,936,729",44.9B,1.11,13.85,3.925,2022-04-14 to 2022-04-18,1.36 (2.59%),"Jan 28, 2022",65.75,BK,http://finance.yahoo.com/quote/BK?p=BK,
64,"2,295.00","2,319.26","2,250.20 x 1000","2,469.42 x 1100","2,250.01 - 2,336.72","2,053.57 - 2,715.66","546,086","410,543",93.676B,1.22,246.64,9.25,2022-02-22 to 2022-02-28,N/A (N/A),N/A,2711.89,BKNG,http://finance.yahoo.com/quote/BKNG?p=BKNG,
65,28.72,28.90,29.12 x 3000,29.52 x 1400,28.60 - 29.60,18.75 - 30.11,"6,908,946","8,784,509",25.664B,1.62,163.89,0.18,2022-04-19 to 2022-04-25,0.72 (2.88%),"Nov 01, 2021",29.52,BKR,http://finance.yahoo.com/quote/BKR?p=BKR,
66,731.79,736.05,710.28 x 1200,751.05 x 800,733.40 - 750.97,670.28 - 973.16,"654,542","719,556",114.07B,1.20,19.97,37.607,2022-04-13 to 2022-04-18,16.52 (1.80%),"Dec 06, 2021",1013.42,BLK,http://finance.yahoo.com/quote/BLK?p=BLK,
67,87.85,88.26,90.18 x 1100,90.81 x 900,88.15 - 91.08,77.95 - 98.09,"1,551,440","1,862,990",29.432B,0.48,37.43,2.428,2022-02-02 to 2022-02-07,0.80 (0.88%),"Nov 30, 2021",101.88,BLL,http://finance.yahoo.com/quote/BLL?p=BLL,
68,67.10,67.69,68.66 x 800,68.79 x 1000,67.63 - 69.32,53.22 - 69.75,"15,524,180","14,478,191",152.711B,0.59,N/A,-2.42,2022-04-27 to 2022-05-02,2.16 (3.20%),"Jan 06, 2022",72.5,BMY,http://finance.yahoo.com/quote/BMY?p=BMY,
69,145.29,145.51,147.93 x 1000,147.79 x 900,144.67 - 148.32,137.58 - 185.40,"672,532","663,845",17.283B,0.88,31.85,4.655,2022-01-31 to 2022-02-04,2.56 (1.42%),"Dec 14, 2021",188.29,BR,http://finance.yahoo.com/quote/BR?p=BR,
70,308.28,311.16,318.00 x 1100,318.95 x 1000,310.78 - 321.43,243.23 - 325.63,"7,029,605","5,184,469",714.865B,0.86,0.01,56269.562,2021-08-06 to 2021-08-10,N/A (N/A),N/A,337.0,BRK-B,http://finance.yahoo.com/quote/BRK-B?p=BRK-B,
71,66.15,66.26,67.53 x 800,67.54 x 1200,66.10 - 67.75,44.54 - 70.75,"2,233,489","1,636,974",19.089B,0.73,32.99,2.049,2022-04-25 to 2022-04-29,0.41 (0.60%),"Nov 02, 2021",68.63,BRO,http://finance.yahoo.com/quote/BRO?p=BRO,
72,43.95,44.00,44.90 x 1400,45.15 x 1100,43.77 - 45.17,37.13 - 46.29,"9,957,398","9,163,150",64.267B,0.87,58.65,0.769,2022-04-26 to 2022-05-02,N/A (N/A),N/A,51.09,BSX,http://finance.yahoo.com/quote/BSX?p=BSX,
73,41.10,41.14,42.04 x 1200,44.50 x 900,41.14 - 42.50,40.17 - 55.55,"1,982,066","1,826,164",10.106B,1.47,13.14,3.208,2022-02-09 to 2022-02-14,0.68 (1.42%),"Nov 30, 2021",53.67,BWA,http://finance.yahoo.com/quote/BWA?p=BWA,
74,120.01,120.98,122.27 x 900,124.90 x 800,120.62 - 123.67,99.29 - 128.00,"823,890","975,879",19.285B,1.16,60.40,2.044,2022-04-25 to 2022-04-29,3.92 (3.39%),"Dec 30, 2021",124.0,BXP,http://finance.yahoo.com/quote/BXP?p=BXP,
75,60.67,61.31,62.12 x 800,62.14 x 1300,61.01 - 62.89,57.59 - 80.29,"29,690,100","25,006,470",122.985B,1.69,5.87,10.558,2022-04-14,2.04 (3.05%),"Feb 04, 2022",81.74,C,http://finance.yahoo.com/quote/C?p=C,
76,34.31,34.54,35.33 x 1400,35.34 x 1400,34.54 - 35.56,30.44 - 39.09,"3,696,318","4,160,617",16.957B,0.79,14.25,2.481,2022-04-06 to 2022-04-11,1.25 (3.53%),"Jan 28, 2022",36.76,CAG,http://finance.yahoo.com/quote/CAG?p=CAG,
77,52.48,52.98,53.75 x 1000,54.20 x 800,52.85 - 54.38,45.85 - 62.96,"2,470,204","3,118,382",15.273B,1.00,13.99,3.874,2022-02-03 to 2022-02-07,1.96 (3.68%),"Dec 31, 2021",56.54,CAH,http://finance.yahoo.com/quote/CAH?p=CAH,
78,44.71,44.69,41.47 x 2200,45.50 x 1800,44.13 - 45.46,34.75 - 58.89,"4,055,476","4,509,474",39.196B,N/A,18.14,2.493,2022-02-07 to 2022-02-11,0.60 (1.31%),"Dec 22, 2021",59.57,CARR,http://finance.yahoo.com/quote/CARR?p=CARR,
79,184.69,184.94,187.10 x 800,187.28 x 1100,184.12 - 187.93,179.67 - 246.69,"3,503,449","3,566,066",101.189B,0.90,20.01,9.348,2022-04-27 to 2022-05-02,4.44 (2.18%),"Jan 19, 2022",226.54,CAT,http://finance.yahoo.com/quote/CAT?p=CAT,
80,199.03,200.18,151.51 x 800,206.90 x 1100,199.53 - 207.49,155.07 - 211.78,"1,929,328","1,976,056",89.172B,0.79,10.52,19.67,2022-04-25 to 2022-04-29,3.20 (1.54%),"Dec 16, 2021",,CB,http://finance.yahoo.com/quote/CB?p=CB,
81,116.79,117.46,114.34 x 900,116.96 x 800,115.75 - 118.22,96.02 - 139.00,"563,950","596,169",12.524B,0.63,28.07,4.184,2022-04-28 to 2022-05-02,1.92 (1.60%),"Nov 29, 2021",138.0,CBOE,http://finance.yahoo.com/quote/CBOE?p=CBOE,
82,93.84,94.77,70.00 x 800,98.23 x 800,93.78 - 100.21,72.88 - 111.00,"2,195,543","1,541,020",33.008B,1.40,22.99,4.29,2022-04-27 to 2022-05-02,N/A (N/A),N/A,128.0,CBRE,http://finance.yahoo.com/quote/CBRE?p=CBRE,
83,165.00,165.69,158.40 x 800,167.14 x 800,163.95 - 167.78,146.15 - 209.87,"1,634,605","1,868,061",72.429B,0.54,58.37,2.871,2022-04-19 to 2022-04-25,5.88 (3.20%),"Dec 14, 2021",200.59,CCI,http://finance.yahoo.com/quote/CCI?p=CCI,
84,20.63,20.70,21.01 x 1000,21.08 x 1100,20.29 - 21.40,16.32 - 31.52,"33,472,531","43,036,946",24.598B,2.17,N/A,-8.46,2022-04-05 to 2022-04-11,N/A (N/A),"Feb 20, 2020",,CCL,http://finance.yahoo.com/quote/CCL?p=CCL,
85,70.83,70.67,71.83 x 1300,71.82 x 800,69.39 - 71.87,62.33 - 130.37,"1,032,873","1,549,229",10.873B,1.48,N/A,-0.561,2022-02-07 to 2022-02-11,N/A (N/A),N/A,156.55,CDAY,http://finance.yahoo.com/quote/CDAY?p=CDAY,
86,149.04,148.40,152.31 x 900,157.00 x 1200,147.30 - 153.33,118.11 - 192.70,"2,117,737","1,731,282",42.383B,1.07,61.67,2.48,2022-04-25 to 2022-04-29,N/A (N/A),N/A,176.31,CDNS,http://finance.yahoo.com/quote/CDNS?p=CDNS,
87,171.30,171.94,175.41 x 1100,194.67 x 900,170.35 - 177.70,148.91 - 208.71,"986,409","1,018,075",24.095B,1.10,24.95,7.116,2022-02-08 to 2022-02-14,2.00 (1.00%),"Nov 23, 2021",212.11,CDW,http://finance.yahoo.com/quote/CDW?p=CDW,
88,137.21,138.10,125.00 x 1100,140.85 x 900,138.06 - 142.20,133.50 - 176.50,"1,133,044","803,059",15.381B,1.27,5.70,24.792,2022-04-20 to 2022-04-25,2.72 (1.71%),"Oct 29, 2021",194.36,CE,http://finance.yahoo.com/quote/CE?p=CE,
89,,,,,,,,,,,,,,,,,,,Unhandled Error
90,93.11,93.39,91.61 x 3100,93.50 x 2900,93.15 - 93.42,67.96 - 93.44,"2,263,074","5,823,848",27.295B,0.84,54.95,1.7,2022-02-08 to 2022-02-14,1.08 (1.17%),"Dec 23, 2021",89.29,CERN,http://finance.yahoo.com/quote/CERN?p=CERN,
91,78.56,78.08,79.44 x 800,79.70 x 800,75.29 - 79.81,43.19 - 79.81,"4,678,857","3,463,491",17.051B,1.03,57.61,1.38,2022-02-15 to 2022-02-21,1.20 (1.53%),"Feb 14, 2022",71.16,CF,http://finance.yahoo.com/quote/CF?p=CF,
92,50.48,51.16,52.60 x 800,53.98 x 800,50.88 - 53.09,39.56 - 57.00,"4,297,103","4,772,014",22.58B,1.59,10.64,4.98,2022-04-14 to 2022-04-18,1.56 (3.04%),"Oct 28, 2021",56.22,CFG,http://finance.yahoo.com/quote/CFG?p=CFG,
93,95.06,95.74,90.00 x 800,102.10 x 1800,95.32 - 98.71,77.62 - 104.84,"1,393,462","1,948,419",24.675B,0.41,30.11,3.278,2022-04-27 to 2022-05-02,1.01 (0.99%),"Nov 12, 2021",92.58,CHD,http://finance.yahoo.com/quote/CHD?p=CHD,
94,96.20,96.07,89.00 x 900,96.84 x 1200,95.13 - 97.26,84.67 - 112.15,"1,743,582","1,305,432",12.581B,0.76,17.14,5.646,2022-04-25 to 2022-04-29,2.20 (2.03%),"Dec 14, 2021",103.35,CHRW,http://finance.yahoo.com/quote/CHRW?p=CHRW,
95,586.59,587.92,545.00 x 1400,600.90 x 800,586.54 - 602.02,549.59 - 825.62,"1,648,323","1,536,132",107.783B,0.94,27.40,21.943,2022-04-28 to 2022-05-02,N/A (N/A),N/A,768.36,CHTR,http://finance.yahoo.com/quote/CHTR?p=CHTR,
